Reaction,Dataset,Reference,wB97M2,B3LYP,BMK,CAMB3LYP,CF22D,M052X,M062X,M08HX,MN15,PBE0,PW6B95,SOGGA11X,r2SCAN0,wB97M-V,wB97X-V,revDSD-PBEP86-D4
BH76_49,BH46,3.400002580316121,2.950565674022698,-2.168258774338189,3.044142396843569,0.1147180817496416,2.048197198432492,2.898519912740879,2.833454835901298,4.861498438030594,2.362211975384804,-1.781568360153128,-0.4596773588858455,3.196758474018071,1.110670935788082,2.410249770904295,1.98587314571369,4.373894959746188
BH76_50,BH46,13.70001023105069,12.39734743785942,7.539592784096318,12.06965891571263,9.74950212325577,11.61100232646903,12.50862375564632,12.31694797475849,14.03728847848231,11.69542964738984,7.692262764324611,8.760391632553572,11.8017145038224,10.37441979495658,11.72833674622005,11.01064801114199,14.20644504713818
BH76_51,BH46,1.800001513698999,1.50929595264678,-1.198036820806151,-1.17167037874101,-0.2188306258545344,2.476346912579884,-0.7508444531757722,0.3942829650827004,1.965261969539948,2.68151935546727,-2.043290890108568,-1.481867262563069,-0.5553098027265614,-0.2224186623267931,0.9425539940694144,-0.4937940449847023,1.276283699270592
BH76_52,BH46,6.800005160632242,7.590294859322675,4.644530762323028,5.672045083831048,5.974032072939541,6.453207029716939,4.923421449448126,6.314997315004828,6.469372301289249,7.187627112644927,2.236223070451163,4.433052037441741,6.060445900589508,2.590325725378146,6.036648921560808,5.596741311386625,7.115047354489282
BH76_53,BH46,3.500002490102323,3.007287447643554,-0.5973668682165243,3.140619844933942,0.593680626551381,2.229873741359514,2.366058671205645,2.773809997631686,3.883747437587239,3.047489657851631,-0.7290229366907406,0.2926204062005006,3.33170432365898,1.741727720882646,2.358557360208688,1.703967965791869,4.49497501807625
BH76_54,BH46,20.40001548189673,18.95794618795367,15.86953293496965,18.21800483741089,17.26865510399756,19.53675446348428,19.34316766523985,19.32799436063703,21.38519895556497,20.34917372303604,15.95937616468371,16.08324289530861,17.09625258634686,17.81054436163565,18.33180732007471,16.58912509455576,20.35973984178861
BH76_55,BH46,1.600001066617122,0.2489587362409884,-5.615563960081079,-1.252885855162644,-4.935353667614547,-1.921804240160773,0.2833391018181391,0.8969559553818341,1.55055426132243,-1.715204840696023,-4.469481786186952,-4.13537221058406,-1.443190778858176,-1.594268767577342,-2.123151636333834,-2.527056768946656,2.206345142480235
BH76_56,BH46,33.80002535607933,31.76216512121635,23.34786240836963,29.57903079552871,26.01237870440458,29.05195672283037,33.47550820405468,32.29033532746104,33.64034628327018,30.96699452833653,27.9987886844765,26.75780078544901,28.62466864193619,25.56335620536986,29.18193276018779,28.40072224506681,32.32484725667538
BH76_57,BH46,14.40001085457305,14.36246081315253,7.465308212545965,12.27904583775069,8.667265461541145,12.09942432560644,11.26723199151912,12.08188041572817,13.40743356226804,12.79453100273424,7.893369259600679,9.964823841675102,12.2124461865002,9.445570043042371,11.70756047229113,10.39579904273662,14.22950704755035
BH76_58,BH46,8.900007031199321,7.9474588820024,4.694131119158222,6.519924841014515,5.688578891713411,8.42280866651675,5.553516388048278,6.682062433204547,8.815149866282772,8.480146466195789,4.270819314794194,4.036595191265357,5.586234041776002,6.826723949279343,6.798336487436589,5.21581432071903,9.027440880844685
BH76_59,BH46,2.900002403875639,2.841033079595122,-0.9784917126655284,3.794555123465467,0.1569086184879135,3.345930716456201,4.291516083244987,3.513515467371522,2.920839295192419,3.692631897150697,0.4505161598111511,1.300528758949697,2.489506602006344,-1.797304415200751,3.339371610922215,3.366836382811472,2.176612486053352
BH76_60,BH46,24.70001850530761,23.22524046830781,23.18425569098884,23.95964116117696,22.99216117303779,24.45621538687686,25.61875418498389,25.38517545495459,24.00847827826153,24.6694862788395,20.57053860866824,22.5062738101637,21.91662417898205,21.5156486998067,23.85886853622202,23.51658219839961,24.35554346592584
BH76_65,BH46,10.40000756052077,10.16163158324552,1.442516519969488,7.017979236054996,4.645875640623183,7.591101334480749,7.524056339727474,7.373131651579933,10.15140192383136,7.959409360628031,2.731638850970092,4.422205724368466,8.023816431114659,5.410111459684445,7.628605755948749,7.191774071766146,11.5715115168204
BH76_66,BH46,9.900007384080284,9.827628558753453,4.513907009710924,8.102573701917631,7.860051769625194,7.891345792581617,7.484606638844862,7.894028019005192,10.06322855953296,8.151132581276157,3.388602866705502,4.408896373981366,8.013359989706531,5.604009753626357,7.813476698612351,8.102324706137722,12.20820900534233
BH76_67,BH46,8.900007031199321,8.217317762541583,6.329815700273254,7.724960212234453,7.407716710788981,8.608036913075463,7.245133775122916,6.80944033033907,9.61693271475232,9.328533564791996,5.295148021739126,5.425734500318828,6.931337622476079,7.730221628175721,7.647621301091554,6.757300881879448,9.248866039405014
BH76_68,BH46,22.00001654851385,22.42007283372711,17.33032686061427,21.29346472607384,18.63832128805552,20.79887054376501,20.6220967323565,20.94126380134909,22.48879804782663,20.13335005981041,16.68515349687839,19.18152498977617,20.34396231960957,17.88391904443129,20.87233765871495,19.54573462606407,21.45526597381784
BH76_69,BH46,9.800007474294082,9.324425636752146,8.455688907934789,9.529332078432843,9.348694314661431,10.10604635482462,8.734389585242301,8.206661647658024,11.0948745917933,11.18567784821857,7.202794455899443,7.527200915232214,8.907195214967906,9.251065198435002,9.096762501283644,8.280784258994148,10.29671742214569
BH76_70,BH46,19.40001450150629,19.77809002639843,14.79943356151224,18.85322194759406,16.12138041108498,18.09348894823375,17.95633520652967,18.28704725757468,20.09580836426542,17.51368745071014,13.99691966450512,16.52549004904674,17.8620757533802,15.12285671351813,18.23263459330911,16.84057378839073,19.01509206826
BH76_71,BH46,11.300008631125,11.04479757873555,8.976299570307424,11.4111677929018,9.986941291585705,10.56796862888694,10.28299800241718,10.24990221150038,11.48809141828277,11.17547360291904,7.555926918440827,9.044851842803883,11.2641403150886,9.7504617107471,10.71039489345202,10.12103266160207,11.67807095446946
BH76_72,BH46,17.80001343488917,17.54867455520895,15.73534781507693,17.46303626650969,17.02713172750792,18.31204422297517,17.65000315356378,17.32059343566637,19.81375289584445,19.14393999608058,14.77049489533754,15.61540534045474,16.42373254797215,16.55552949231377,17.36555787803796,15.98141492491982,17.71028569078983
BH76_73,BH46,13.90001067813256,13.68698658566549,11.49865428525299,13.85500061583081,12.44796492483288,13.25589918591411,12.8919796472522,12.7911938446039,13.89195019344505,13.74570402767465,10.13597083838215,11.64261512426465,13.66310181806414,12.44876594066811,13.29536112320907,12.73761520318132,14.17607125050354
BH76_74,BH46,16.9000129917944,16.44177288059073,13.60093602323218,15.66225444476945,15.03023687989428,16.79658374273083,16.10396746244366,15.81044720767654,18.34668011039563,17.23736352832718,12.75465854874528,13.45566726624594,14.36494989223541,14.97192782105341,15.86167984217925,14.36935325171105,16.72026069851648
BH76_75,BH46,39.70003007361682,39.50421605598731,38.87836144992585,40.48279856926231,40.62345676314749,39.30986037038647,39.23575256825287,39.25775901175396,39.18103349110918,38.389521278476,35.65953465995628,38.12151223311574,40.53502103720881,36.85439622007642,39.44944364053168,40.36108639242431,39.52134040738076
BH76RC_1,BH76RC,-64.91004874634352,-63.42238436302294,-61.88689371761588,-65.01107915217638,-64.3320428671984,-64.1613502500778,-66.25199413461256,-64.6363507628279,-65.65006207221921,-60.3785186978558,-55.42254180589353,-59.73263474239066,-62.85668287788025,-63.34413794765038,-66.04795327954747,-63.0592379787956,-62.36185837070293
BH76RC_2,BH76RC,-26.32002018139145,-24.52291167463002,-27.14662071579201,-22.57752249088151,-25.74008019254207,-25.93918342656346,-23.77070006657596,-23.61433267500627,-26.42071568544112,-23.01655372131636,-24.45977066732288,-23.8278904642796,-22.54335604329842,-28.91054721183766,-24.51185677746611,-22.87939577527727,-26.1193696162973
BH76RC_3,BH76RC,-103.2800781372754,-102.1630144487383,-102.3145376554115,-105.8445273800147,-102.9995976548806,-102.8484137425535,-110.0921316053024,-105.7722297544669,-106.1294772986501,-101.3650133488681,-102.0174363295624,-103.036965844045,-105.6597044418354,-110.09113242197,-102.3292360608318,-101.0231800729012,-103.7796505932104
BH76RC_4,BH76RC,-52.64003973527342,-52.78146863631129,-51.37840708829106,-54.79236246722535,-53.03624871522909,-51.00676874381934,-54.41142455787639,-53.19339760702198,-49.79691378614324,-52.30087858290997,-51.32114383670357,-52.5401610603376,-55.20747485631945,-51.89901875469676,-51.54151437082339,-53.07505898387128,-53.11606913203743
BH76RC_5,BH76RC,-32.16002432554773,-31.65615461192625,-32.59356622862151,-35.23095227805426,-33.22912332342351,-34.17725957906485,-34.66532697254796,-35.34642606944021,-31.31874138716382,-35.61837712934394,-32.89813855678086,-32.97228106013886,-34.63507110126214,-35.5777356625301,-32.7181173838184,-32.34140757050661,-32.16826466255353
BH76RC_6,BH76RC,-26.12001973430957,-25.71264296833327,-25.63918796424696,-27.80493764202084,-26.73223197069664,-27.67589119715706,-27.92732414051742,-28.52525200219221,-25.39274434874199,-29.07332825225773,-26.12324845883313,-26.40227657057786,-27.64138030958067,-28.03893805838026,-26.61362044366536,-26.60312057864708,-26.25827875549242
BH76RC_7,BH76RC,-20.32001555406776,-19.9063183871322,-19.82970117462045,-20.65444089244112,-20.67176561324531,-19.7632665583374,-19.92555462730061,-20.05696408455564,-21.99852985308561,-19.3255174552501,-20.84038142499032,-20.36933579068105,-20.61591074397106,-20.59629216231423,-20.42230838346363,-21.12973558162131,-19.34024979388869
BH76RC_8,BH76RC,-36.71002775093359,-35.91978178964799,-36.82886235758347,-36.8801181471888,-37.87757721221203,-36.89861129063674,-37.15054140975329,-37.73151961303302,-37.82970363591878,-36.03854862527246,-39.43603646137493,-36.64032569281511,-37.48718580986679,-39.19767221858428,-36.54678542833003,-37.51691005512679,-35.92001112113976
BH76RC_9,BH76RC,3.690002946205579,4.249133152128407,-3.155277336737612,0.4840005673785109,-2.719979348410223,0.9314311376294109,1.951485940294968,2.851483434088394,2.283040171809034,0.04380216932342967,-2.929133464443126,-0.9739001630752487,0.2608221166023765,-4.457802203349003,1.299263825374299,-0.1357970662471357,4.456452908630228
BH76RC_10,BH76RC,-19.55001499369506,-19.07671722790423,-25.12876360044824,-20.37382731525958,-24.53620226253691,-19.93226113480107,-20.09426161615856,-19.06054950906372,-19.05979147760984,-19.55447809207296,-25.10674379099758,-23.07525145952417,-21.28643410994222,-26.41499210876406,-19.50076284184329,-21.82961283677705,-21.01146217237721
BH76RC_11,BH76RC,-40.02003041244213,-40.25517415111484,-41.97234981081748,-41.36028422342923,-43.32769252636012,-41.55309378844389,-41.0523877893466,-40.73409848060317,-42.09216270473927,-40.4635029666816,-43.51711874855225,-40.60963047039728,-41.3762493194739,-48.06373782708366,-40.8353921266629,-42.44296779739481,-41.53352827647878
BH76RC_12,BH76RC,-26.56001996487833,-27.81833201996097,-23.30354009644358,-27.99603216085371,-26.48170238994733,-27.47098425349549,-28.24843466910576,-28.10304543028161,-27.90712184951068,-26.95674532234583,-30.23418733299937,-26.41213242258858,-29.18433775300756,-30.28158061353935,-27.61700752788227,-29.98167193580255,-27.31757201426944
BH76RC_13,BH76RC,-15.06001151418092,-14.73057732342369,-13.87429690866643,-11.42540617111202,-13.09296980228222,-12.69958693678333,-13.15148662950819,-12.78866090261073,-11.52750974365787,-11.53360254689988,-13.61879418986323,-13.47489503503686,-12.99011102208093,-13.18286888031957,-12.17894188690205,-12.93157995038538,-15.50602066942345
BH76RC_14,BH76RC,-1.900001423485201,-1.421159925266617,-5.162353211787192,-1.748522142477729,-4.011558943739564,-1.483921854027868,-1.088500837820446,-2.063796644681946,-0.9533992402951242,-1.263202487435008,0.6051590926252667,-1.821351582307557,-0.3920763907683507,-2.544196625433349,-1.101844638477179,-1.431134690331392,-3.229339852147996
BH76RC_15,BH76RC,-16.39001219686583,-16.86140704018168,-12.49034766771151,-15.92796366791304,-14.39835975164384,-15.59642794792744,-17.40785672289997,-16.359664207173,-17.18123104884693,-16.06778244237896,-16.97719188802942,-15.12668885111552,-15.53048341655384,-12.05545850181647,-15.87665598327123,-15.31591358000541,-14.98616333846378
BH76RC_16,BH76RC,-3.110002214426662,-4.659838981419728,-0.6802143712889017,-5.095193320091961,-2.181303755049566,-2.492938263069721,-4.585765064811986,-3.856917705261012,-3.550711091449092,-3.242905269730317,-4.88467305318855,-4.09356771767698,-6.223679312582693,-0.2685477622582151,-3.992250288998679,-4.659400666051849,-2.609423803063309
BH76RC_17,BH76RC,-13.28000998243916,-12.20156805875749,-11.81013329642261,-10.83277034781662,-12.21705599658982,-13.10348968485772,-12.82209165808798,-12.50274650191645,-13.63051995740229,-12.82487717264864,-12.09251883484087,-11.03312113343854,-9.306804103971146,-11.78691073956272,-11.88440569427255,-10.6565129139491,-12.37673953539601
BH76RC_18,BH76RC,-10.32000763269181,-9.44678176383226,-9.707851558430049,-9.02551651887352,-9.634784041510587,-9.562805128040997,-9.610103842896523,-9.48349313884827,-9.175790040451718,-9.333217672009491,-9.47383112447328,-9.220068991443878,-8.604956029804331,-9.263748859172955,-9.318086975315753,-9.024774865423842,-9.832550087387531
BH76RC_19,BH76RC,-5.010003637911863,-6.080998906671436,-5.842567583111345,-6.843715462576517,-6.192862698802993,-3.976860117145973,-5.674265902641734,-5.920714349939963,-4.504110331735926,-4.506107757186574,-4.279513960568647,-5.914919299995893,-6.615755703333905,-2.812744387713857,-5.094094927491393,-6.090535356366868,-5.838763655209772
BH76RC_20,BH76RC,-16.84001241841321,-15.95065874031904,-16.46689980319509,-15.07738499248586,-16.67497447744618,-17.30688072212476,-16.9771089940342,-16.55418436301427,-17.50145151798665,-17.30168406517549,-16.68839910137445,-15.79062248910811,-13.76454826268788,-16.06881664074408,-15.97324995987494,-14.88515712875497,-15.86476482370344
BH76RC_21,BH76RC,-32.22002427141945,-31.5132063849769,-28.96342636845112,-30.83191665069344,-30.94773237202309,-30.97376096299181,-33.19216910223616,-31.3933793720822,-32.08979202194713,-32.68219936902914,-32.468270470667,-30.89317299603063,-30.06785942079813,-27.1576249729472,-31.30508439651946,-30.92777901401201,-30.11850211419221
BH76RC_22,BH76RC,5.440003877502003,6.415001931154587,2.771177093387743,5.759120996736176,2.978686569832193,3.676615659085234,5.713715603470842,5.399817982528081,4.592283695985274,4.314384536538449,3.622549944806486,5.928228650409745,6.626212144728657,2.618846093763027,4.909223984850086,5.179984722017586,5.202066166705668
BH76RC_23,BH76RC,-21.74001615556025,-20.38420738871269,-24.16274740365436,-20.16508603771149,-22.83525255454988,-21.11028467042066,-21.3272381017389,-21.87165998758307,-21.08763898306911,-20.97685438168881,-20.12002244885709,-21.205745051214,-19.42711757697571,-23.31295311500745,-20.5194969252998,-20.14974581558814,-22.17893097987249
BH76RC_24,BH76RC,-2.320001672096721,-1.755162949731933,-2.090962722099259,-0.6639276766507634,-0.7973828147821395,-1.183677396016175,-1.127950538658472,-1.542900277274522,-1.041572604540014,-1.071479266804718,1.262123108378511,-1.834660932730326,-0.4025328321497265,-2.350298331509271,-0.9169736958492473,-0.5205840559598157,-2.592642363634975
BH76RC_25,BH76RC,-13.26001000048193,-12.34144280706972,-16.37196088281561,-13.33668356334713,-15.18541727450704,-12.69445390925318,-12.5384361032393,-13.38261204850873,-12.24253846605371,-12.53013729046046,-11.22568534224861,-13.07072446594137,-11.49104824293733,-14.5172373426745,-12.48237785813548,-12.46795712567262,-14.2148612174118
BH76RC_26,BH76RC,0.4200002486115208,0.3340030244563986,-3.071390489705767,-1.084594465862635,-3.214176129002011,-0.3002444580651977,0.03944970084694296,-0.5208963674252585,0.08817336426272472,-0.1917232206481252,-0.6569640157354097,0.01330935038709977,0.01045644140812813,-0.1938982939775827,-0.1848709426636009,-0.9105506343715761,-0.6366974885219385
BH76RC_27,BH76RC,-13.12001012678124,-14.20275507118107,-11.00051116034102,-13.56850451384384,-11.23060457726654,-12.19083363068509,-13.37696295722913,-14.13182347100556,-12.87186533307432,-10.80481649501842,-11.3900054751348,-13.7557904894618,-13.41262469713349,-10.15369741625557,-13.22471635761894,-12.78843374418908,-12.20639993441282
BH76RC_28,BH76RC,-9.560007063297725,-10.45366438963736,-6.343744653568535,-9.32388986917014,-6.772686096423549,-7.987442593409136,-9.221945621287365,-10.08038560991666,-9.000933772463203,-6.328009602500485,-6.79412520859676,-8.998289133814533,-8.95488053842121,-5.871791515074204,-9.135872092025469,-8.559789529396587,-8.718374646114311
BH76RC_29,BH76RC,-6.520004785721404,-6.503876976468942,-6.759048244765044,-6.051868473603426,-7.040190435922221,-7.744075594088222,-7.367005151137681,-7.070691224165994,-8.32566147755277,-7.968466393157082,-7.214567976901169,-6.570553497650854,-5.159592232883552,-6.805067781571128,-6.65516298457702,-5.860382263317754,-6.032214736324829
BH76RC_30,BH76RC,-2.96000234974736,-2.754786294925236,-2.102281737983644,-1.807253828943098,-2.582271955065857,-3.540684556821184,-3.211987815191459,-3.019253363068175,-4.454729916950575,-3.49165950064807,-2.618687710367587,-1.81305214198129,-0.7018480741668159,-2.523161880389762,-2.566318718965719,-1.631738048529722,-2.544189448008483
BH9_1,BH876,11.74000007656113,11.41044709825915,10.89939102065295,8.653319314473704,11.88756363570456,11.59271042530713,10.27691574134412,11.28347419573479,10.98533421621639,10.03643559936228,8.88522435125582,8.741208981678618,9.860950755169654,9.34612547912783,11.01451754830512,10.72560635061618,13.49615730626649
BH9_2,BH876,9.010000000000014,10.33326069553364,7.325010711096181,8.005897960790296,9.782721408065123,10.26236523992466,10.15252591881404,12.21474989925796,11.25687137085016,10.99522219675051,10.24466451542142,9.348075715821995,10.72538371027649,10.15924460001045,10.25597807198742,11.75846950016139,11.56561836891573
BH9_3,BH876,38.50999977168731,38.5909092117622,39.20785468931776,34.85030892162998,40.27529248136261,39.37608772027421,39.84009621232604,38.44756835210871,39.0161041720465,37.04312634601715,37.06816184049138,36.28032369581848,37.80407081517246,38.5550636743032,38.27488220016119,38.4387339599684,41.47682233992985
BH9_4,BH876,6.559999999999983,7.694793321792734,5.611314152185336,6.54217908800624,7.673956304932788,8.245236035550777,8.08614807666417,9.946250377016758,9.02715582462543,9.219973296257885,8.062032385548338,7.544793017842084,8.76359971199113,8.005846944278094,7.935599329454694,9.517957214176123,9.869312000111318
BH9_5,BH876,17.10000026117732,17.33984555182244,17.54156619063034,15.5137214462442,18.5350117677985,17.87185887709147,17.00022907859631,18.26341004243785,17.96729434571539,16.72512296381554,15.08843486956465,15.15129908242991,16.51656598579851,15.78386251778266,17.18931644566225,16.66169851049899,19.39792982153059
BH9_6,BH876,15.17999999999998,16.36989687866556,12.30946624204982,18.18467473446606,15.28376852868259,16.23265980367859,14.40152334065538,16.48334406547367,16.26010367951289,16.28959838183064,15.81667969451451,14.08607897162806,16.80527738449004,15.30530258305712,16.33630817904396,17.50877298477799,17.87467975683389
BH9_7,BH876,10.8,10.60357226141589,9.819968425172384,10.09574390427869,10.89432149711804,10.79731706654781,9.403103778651824,11.75834751231845,11.24776093729723,10.40236454885662,8.198286466959837,8.350285074814279,9.773166948820657,8.930917708639283,10.0992294056565,9.622635709108007,13.35816674176623
BH9_8,BH876,20.54000029537003,21.11325065673437,19.37881202315597,23.37501355104462,21.97891811122577,21.39213682581763,20.71720294675109,20.41060225697385,20.06157012959702,21.7299483935692,23.26108782551435,21.26340325721465,24.6930798193044,23.05371665215159,22.11455710782443,23.94357886393681,21.53482226186021
BH9_9,BH876,8.559999999999999,8.031578095792767,8.066170936053057,7.27612590329655,8.852121281224056,8.598969401169652,6.518010748842293,8.878601428037598,8.185348413857824,7.968132558120472,5.906721641703593,5.868013343271307,7.181436543429911,6.647657594784865,7.519742337652926,6.919471920350624,10.5220659236871
BH9_10,BH876,10.83999999999998,11.68689093774708,7.990632851580614,12.08093927701467,10.62620307685743,11.10482808429072,10.56989081587966,11.15016514182106,9.974921033865115,11.53649028274115,11.16993696130636,10.08330735678092,13.29495198702488,11.56712184397459,11.55731788695152,12.64037984913229,11.77673925086905
BH9_11,BH876,6.919999999999971,6.731662099784836,6.672269143836723,6.973591098396398,7.309556470544351,6.299862539564937,5.536960931112906,7.5403368220978,6.90040454296333,6.608271899869443,4.940295618452795,5.553338740129339,6.946377895077221,4.459424503562662,6.155443555860623,6.128924189727345,8.974582995523797
BH9_12,BH876,26.64999980338274,26.78235479190743,20.45102999409888,26.8450432393801,24.59222793988853,25.78041097943976,25.19064977706217,25.52186515347679,26.39612578544227,24.87172040865573,25.00166638829013,22.53171637004849,26.54188073677803,25.83300242296079,26.478034659821,27.20137010165807,28.45224435847636
BH9_13,BH876,7.939999999999999,7.88170116019486,8.580609917235146,8.124768398231932,9.44230191094652,8.035045462117413,6.826379383830954,8.866926739753888,8.253567604338022,7.569679980839385,6.419062231209153,6.563663318131089,8.117866798032107,6.207864316808417,7.950193442767258,7.586566009779667,10.04627408193607
BH9_14,BH876,24.56999979730133,25.58703276533948,20.2794670213839,26.5320893926797,23.9590283354207,24.49826479673946,23.63350139516751,24.96242947589558,25.05224302440795,24.36519187463695,24.89272358999357,22.3511175118989,25.87009362945832,24.59946431640152,25.14687088831874,26.64440543092998,27.00455363261003
BH9_15,BH876,13.67000021796324,13.70992155494641,14.0694832913042,14.75784857141527,15.34267347053366,13.68688524286924,14.29906579002048,15.36291416511893,14.40760152292433,13.42808590308453,11.84912384857949,12.91619203758265,15.01394121188037,12.22787714646311,14.15514235060779,14.2078704656523,16.02871756795934
BH9_16,BH876,20.44999974905297,21.17816732760115,16.56277339894999,21.90806011791432,20.69820472092917,21.37051284932692,20.34646357237948,21.79679164400206,22.55786908240698,21.49633897830513,21.38738689284529,18.34847459924997,21.65961160961875,21.4087463113466,21.04940865863496,22.29913895687728,24.68184284271462
BH9_17,BH876,-0.7899999148204667,-1.745411703473368,0.2545463315781272,-0.001901981219420548,1.014028829162422,-2.534058958891171,-3.021332929467843,-1.765965148833142,-1.381927844700991,-2.267048218343277,-2.587750489329866,-1.733580765431386,0.1897854086314272,-3.637731846290921,-2.190909921092836,-1.86427486181788,0.5489493340862538
BH9_18,BH876,15.79000018795914,16.96367684000055,12.59647577227076,17.1993057062673,15.87782986520431,16.94086699613025,16.57639669237411,17.18064307245515,17.6719556312501,17.32020758006219,17.49177657688645,15.04180834285539,17.78889189620577,18.02230910532097,17.40610816774777,18.94814894528587,17.79784267251948
BH9_19,BH876,7.640000000000009,7.02004681706396,6.295739927782114,7.71705811092666,7.78310969542181,6.715788369127149,6.981436096357391,8.542038917882685,8.16651861157038,6.868286788306773,5.03283506809633,5.591101695477457,7.985815837852205,5.128780388162176,7.752598804282472,7.713650169730716,8.915902433538607
BH9_20,BH876,31.53000000000001,31.52182698464805,25.23169987806149,32.76096191092,30.4554425299709,30.60913403290191,31.83244097397957,33.15621494291983,33.60816973096101,31.6611676596172,31.34379037314525,27.76526755980162,31.32316118745815,31.84330598675869,31.21960637372185,32.85225813882888,34.42058638699309
BH9_21,BH876,10.88000000000002,10.96308825234595,10.16564908719723,8.18672523241626,11.29194664038944,11.40883759922644,10.36400909902968,11.29148510720108,10.74460507843681,9.719928229273744,8.252483079736852,7.985984637899088,9.190227276396163,8.970716555746353,10.61563456230816,10.25573102149484,13.21031961421379
BH9_22,BH876,8.299999999999986,9.619963522783342,7.165412336007959,7.664098633103204,9.57718086807865,9.868527743822131,9.67598091699584,11.73624173406943,10.61175962852075,10.72157849279631,10.02804868423262,9.142155846357163,10.58075036932702,9.856155892519709,9.865239531430367,11.51434032783933,10.97977066512258
BH9_23,BH876,3.370000097342364,2.815751601351034,3.546082895298663,3.761752755971798,4.141386073152229,2.733801499586412,2.175822836296661,4.812376619908638,3.748963108878253,2.981012308222246,2.257741939092928,2.280531639950911,3.568920475136823,1.93406006494181,2.837083848715507,2.573514181848695,4.747485031231305
BH9_24,BH876,36.53000030290157,36.68151296740796,31.24919281792115,36.9750984831747,34.90227662073123,35.704391735458,35.26661564944548,35.44172486650498,36.839857892344,34.91559444254932,36.74323774858519,33.34676704259424,37.14470186934259,36.70736510273249,36.44689997626489,37.81429940784606,40.46015064793003
BH9_25,BH876,14.82999979899265,14.99168621189059,16.8484091854192,16.76401386746415,17.74189005609695,15.13410406782133,15.45023806977981,16.37322663219463,15.7627756266852,14.53362550563044,14.37982400029624,14.96416584261497,17.44336108342451,14.13148172935115,15.77116925613447,15.88797041835942,17.56524308947182
BH9_26,BH876,20.63999999999998,21.43872959252108,14.64584628790123,21.85180828611616,19.46410154208968,20.92076425906986,21.32089040412966,22.7190906990077,22.58217208508176,21.9675481415768,19.72190590289484,17.19591784534051,20.42564353354565,20.17874246362075,21.19607418892683,22.44501633529369,23.86605173445555
BH9_27,BH876,7.960000000000019,7.823961942693231,10.16886080620119,8.8744161908509,10.66751710836115,8.341527364326891,7.113213399649733,8.988508896627012,8.18765269141986,7.783318656078356,7.546321630949279,7.614300673521623,9.302580337670571,6.862469649982802,8.15642568642285,7.944501053323675,10.00919535786539
BH9_28,BH876,23.9499997291174,24.78997751048977,18.97541134540539,25.45687198920437,22.86827762516205,23.70171054545963,22.84454753864214,24.12206759596056,23.96024689610121,23.29086973889867,23.54517466761677,20.90503811867051,24.63417318317428,23.53300223883501,24.23733669377703,25.63275341938175,26.20975353888604
BH9_29,BH876,9.349999722633012,8.522824891526973,7.505057611942517,6.031314275276807,9.255115458323777,8.650487929016855,7.339759003500394,8.487581512204637,8.712325285351765,7.221945982319743,6.175820859297571,5.592063353778091,6.671325683332407,6.884389434403867,8.462339818111312,8.186705089368278,14.16562630761586
BH9_30,BH876,11.72000009460389,11.95468826137767,10.04628216428106,10.04937440545343,12.20795660720009,11.99738501004497,11.35844563915209,12.86133760662862,11.60136723225382,13.21120149782752,12.36737382034278,12.10887210823595,13.62014728851477,12.2632605859384,12.17344597070331,13.99870197964567,10.37741972884566
BH9_31,BH876,17.03999999999998,17.30790224480965,17.33456618913771,15.68753987626894,18.45661079686649,18.07103665927576,17.26622017896782,18.439687368354,18.53164674826751,17.01380028871417,15.08350741415967,15.14517484096399,16.58863030332462,15.95360019096681,17.27564712831228,16.66643263023573,19.55650685593899
BH9_32,BH876,15.20000009271107,16.36302244963824,12.84198107288743,18.605386578824,15.89068483608521,16.47399367229584,14.7255692330658,16.65768640318939,16.42878682303115,16.61070213330272,16.2838694713438,14.6011678016262,17.39099767686746,15.68654175970386,16.64446672385671,17.94300979180953,17.84088207397677
BH9_33,BH876,16.96000000000002,15.6861361376176,17.03194974526941,13.42450909906288,17.7348650247834,16.66527738527643,15.32477388826944,14.63393402457118,14.53633527975676,14.85183650117612,13.62901205213844,14.06951654931131,15.29979882295698,14.17967765724444,15.97346965095664,15.76046086973303,15.38091299238591
BH9_34,BH876,3.870000273782846,4.220123577401789,1.159314089665914,1.350366628168342,3.834643566235497,4.067547786323249,3.808308813349027,5.272779317036615,4.59555728739505,4.385575423627798,3.384894222953625,2.593690556715358,3.881009676520455,3.618583520181465,4.37478539822254,5.60019292727233,8.081711619793548
BH9_35,BH876,7.760000000000004,7.660166909738249,9.729420878828787,8.578543340277093,10.19386730975538,7.469257819946901,6.73086189969081,8.071065886440069,7.411299162380757,7.090297192906982,6.776075275063488,7.362710790067823,8.880037734450049,5.861342792063342,7.619863105761325,7.577100845112882,9.627290001437917
BH9_36,BH876,19.98000017305783,20.39974351931228,14.51523885050559,20.55416437647506,18.48145772475826,19.79758505148197,18.89841737619653,19.89264746570942,19.71640051127662,19.36350694156608,19.01722449791696,16.52348390126831,20.45413867600968,19.65468708800064,20.0528327504584,21.34497672781305,22.15908174700432
BH9_37,BH876,4.249999930970413,3.708492010832721,3.611105929020067,4.287934008192368,4.211763519675376,3.369688225121227,2.770945793387614,5.536330284090571,4.342973930939976,3.826520518813575,2.361616468913759,2.471278393024544,3.866103628183512,2.295189570983382,3.740859765266594,3.391755411571189,5.488135738579759
